6.095000000000000000e+02,-4.658060073852539062e+01
6.095019999999999527e+02,-4.665620040893554688e+01
6.095039000000000442e+02,-4.668989944458007812e+01
6.095058999999999969e+02,-4.663050079345703125e+01
6.095077999999999747e+02,-4.659299850463867188e+01
6.095098000000000411e+02,-4.663040161132812500e+01
6.095117000000000189e+02,-4.665299987792968750e+01
6.095136999999999716e+02,-4.673139953613281250e+01
6.095155999999999494e+02,-4.664120101928710938e+01
6.095176000000000158e+02,-4.659220123291015625e+01
6.095194999999999936e+02,-4.663570022583007812e+01
6.095214999999999463e+02,-4.662350082397460938e+01
6.095234000000000378e+02,-4.656850051879882812e+01
6.095253999999999905e+02,-4.661370086669921875e+01
6.095272999999999683e+02,-4.659270095825195312e+01
6.095293000000000347e+02,-4.656890106201171875e+01
6.095312000000000126e+02,-4.667699813842773438e+01
6.095331999999999653e+02,-4.665179824829101562e+01
6.095352000000000317e+02,-4.661460113525390625e+01
6.095371000000000095e+02,-4.670249938964843750e+01
6.095390999999999622e+02,-4.664289855957031250e+01
6.095410000000000537e+02,-4.660380172729492188e+01
6.095430000000000064e+02,-4.661259841918945312e+01
6.095448999999999842e+02,-4.661550140380859375e+01
6.095469000000000506e+02,-4.665269851684570312e+01
6.095488000000000284e+02,-4.664569854736328125e+01
6.095507999999999811e+02,-4.660829925537109375e+01
6.095526999999999589e+02,-4.662060165405273438e+01
6.095547000000000253e+02,-4.658919906616210938e+01
6.095566000000000031e+02,-4.667750167846679688e+01
6.095585999999999558e+02,-4.668099975585937500e+01
6.095605000000000473e+02,-4.660869979858398438e+01
6.095625000000000000e+02,-4.660210037231445312e+01
6.095644999999999527e+02,-4.668379974365234375e+01
6.095664000000000442e+02,-4.664110183715820312e+01
6.095683999999999969e+02,-4.662480163574218750e+01
6.095702999999999747e+02,-4.654669952392578125e+01
6.095723000000000411e+02,-4.658290100097656250e+01
6.095742000000000189e+02,-4.665309906005859375e+01
6.095761999999999716e+02,-4.660179901123046875e+01
6.095780999999999494e+02,-4.658520126342773438e+01
6.095801000000000158e+02,-4.656409835815429688e+01
6.095819999999999936e+02,-4.662770080566406250e+01
6.095839999999999463e+02,-4.658539962768554688e+01
