6.095000000000000000e+02,-4.515909957885742188e+01
6.095019999999999527e+02,-4.526610183715820312e+01
6.095039000000000442e+02,-4.526879882812500000e+01
6.095058999999999969e+02,-4.518320083618164062e+01
6.095077999999999747e+02,-4.520429992675781250e+01
6.095098000000000411e+02,-4.518930053710937500e+01
6.095117000000000189e+02,-4.519540023803710938e+01
6.095136999999999716e+02,-4.520330047607421875e+01
6.095155999999999494e+02,-4.528139877319335938e+01
6.095176000000000158e+02,-4.524390029907226562e+01
6.095194999999999936e+02,-4.525540161132812500e+01
6.095214999999999463e+02,-4.519169998168945312e+01
6.095234000000000378e+02,-4.521220016479492188e+01
6.095253999999999905e+02,-4.519689941406250000e+01
6.095272999999999683e+02,-4.521360015869140625e+01
6.095293000000000347e+02,-4.524010086059570312e+01
6.095312000000000126e+02,-4.521390151977539062e+01
6.095331999999999653e+02,-4.522040176391601562e+01
6.095352000000000317e+02,-4.520489883422851562e+01
6.095371000000000095e+02,-4.522029876708984375e+01
6.095390999999999622e+02,-4.516429901123046875e+01
6.095410000000000537e+02,-4.525009918212890625e+01
6.095430000000000064e+02,-4.524240112304687500e+01
6.095448999999999842e+02,-4.523669815063476562e+01
6.095469000000000506e+02,-4.525550079345703125e+01
6.095488000000000284e+02,-4.530350112915039062e+01
6.095507999999999811e+02,-4.528710174560546875e+01
6.095526999999999589e+02,-4.529410171508789062e+01
6.095547000000000253e+02,-4.518750000000000000e+01
6.095566000000000031e+02,-4.522010040283203125e+01
6.095585999999999558e+02,-4.516479873657226562e+01
6.095605000000000473e+02,-4.516199874877929688e+01
6.095625000000000000e+02,-4.518970108032226562e+01
6.095644999999999527e+02,-4.513290023803710938e+01
6.095664000000000442e+02,-4.514300155639648438e+01
6.095683999999999969e+02,-4.518909835815429688e+01
6.095702999999999747e+02,-4.521549987792968750e+01
6.095723000000000411e+02,-4.517959976196289062e+01
6.095742000000000189e+02,-4.521920013427734375e+01
6.095761999999999716e+02,-4.522119903564453125e+01
6.095780999999999494e+02,-4.527119827270507812e+01
6.095801000000000158e+02,-4.528630065917968750e+01
6.095819999999999936e+02,-4.532849884033203125e+01
6.095839999999999463e+02,-4.522719955444335938e+01
6.095859000000000378e+02,-4.521580123901367188e+01
6.095878999999999905e+02,-4.516389846801757812e+01
6.095897999999999683e+02,-4.514730072021484375e+01
6.095918000000000347e+02,-4.521239852905273438e+01
6.095937999999999874e+02,-4.521780014038085938e+01
6.095956999999999653e+02,-4.523500061035156250e+01
6.095977000000000317e+02,-4.532910156250000000e+01
6.095996000000000095e+02,-4.524530029296875000e+01
6.096015999999999622e+02,-4.520280075073242188e+01
6.096035000000000537e+02,-4.524900054931640625e+01
6.096055000000000064e+02,-4.521049880981445312e+01
6.096073999999999842e+02,-4.523519897460937500e+01
6.096094000000000506e+02,-4.525199890136718750e+01
6.096113000000000284e+02,-4.527679824829101562e+01
6.096132999999999811e+02,-4.527130126953125000e+01
6.096151999999999589e+02,-4.523590087890625000e+01
6.096172000000000253e+02,-4.524649810791015625e+01
6.096191000000000031e+02,-4.524010086059570312e+01
6.096210999999999558e+02,-4.517419815063476562e+01
6.096230000000000473e+02,-4.522600173950195312e+01
6.096250000000000000e+02,-4.522190093994140625e+01
6.096269999999999527e+02,-4.524539947509765625e+01
6.096289000000000442e+02,-4.526620101928710938e+01
6.096308999999999969e+02,-4.526419830322265625e+01
6.096327999999999747e+02,-4.524520111083984375e+01
6.096348000000000411e+02,-4.523310089111328125e+01
6.096367000000000189e+02,-4.519589996337890625e+01
6.096386999999999716e+02,-4.521799850463867188e+01
